N,C_in,H,W,C_out,kernel_R,kernel_S,strideU,strideV,pad_h,pad_w,algoMin,kernel_nums,count,time,ai,tc_perf,perf
1,64,64,64,64,3,3,1,1,1,1,6,2,12377,2.947200683180952e-05,94.9488951454654,0.0,4833.423418124724
2,256,16,12,1024,1,1,1,1,0,0,0,1,4995,3.4880002916987864e-05,137.78073089700996,0.0,5783.250892497917
2,64,64,64,64,3,3,1,1,1,1,6,2,3968,5.056000324236961e-05,111.61535759096613,0.0,5630.2173604579575
2,96,32,24,96,3,3,1,1,1,1,6,2,3136,3.67360012963728e-05,102.66392024388234,0.0,4341.574759682615
2,96,32,32,96,3,3,1,1,1,1,6,2,2624,3.81439964119726e-05,91.09086921558594,0.0,4181.315829558404
2,48,64,64,48,3,3,1,1,1,1,6,2,2624,4.403200097893971e-05,113.31875253138922,0.0,4879.9533798787215
2,1024,24,18,256,1,1,1,1,0,0,0,1,2313,0.0001114879958136,98.31103706788838,0.0,4065.0655946648126
2,64,48,36,64,3,3,1,1,1,1,6,2,2221,2.998399739724533e-05,99.83314198239572,0.0,4454.455029143998
2,32,96,72,32,3,3,1,1,1,1,6,2,2221,3.2416002278134064e-05,71.0090246674243,0.0,4194.368905622697
1,96,48,36,96,3,3,1,1,1,1,6,2,1984,3.775999450619376e-05,110.17958798553232,0.0,4750.048148724686
1,48,96,72,48,3,3,1,1,1,1,6,2,1984,4.025599642322931e-05,122.11918063314711,0.0,5004.362924767951
2,128,24,18,128,3,3,1,1,1,1,6,2,1979,4.646400322796056e-05,99.96116973168526,0.0,4567.096101446151
2,64,64,48,256,1,1,1,1,0,0,1,1,1773,3.551999902550369e-05,122.10383608072716,0.0,5712.259616176124
2,384,12,9,384,3,3,1,1,1,1,6,2,1056,0.0001187200007292,42.20651824261407,0.0,5375.585950809659
1,256,24,18,1024,1,1,1,1,0,0,0,1,1045,4.505599935246136e-05,155.4989427387296,0.0,5222.909165972023
1,32,128,128,32,3,3,1,1,1,1,6,2,1027,3.2576000333620224e-05,64.67309777955363,0.0,4451.897793306633
1,256,16,16,1024,1,1,1,1,0,0,0,1,1021,3.283199644699368e-05,100.88573074707125,0.0,4096.000443260095
2,384,16,16,384,3,3,1,1,1,1,6,2,1011,0.0001194239996606,40.97649495381176,0.0,5343.897121296546
2,256,64,48,64,1,1,1,1,0,0,0,1,983,3.667200226203854e-05,31.619903691813803,0.0,5500.648875363227
1,256,24,18,256,3,3,1,1,1,1,6,2,902,8.345600716398977e-05,60.266783038766455,0.0,5083.484226202681
2,512,32,32,128,1,1,1,1,0,0,0,1,882,6.032000193458636e-05,59.987426415957025,0.0,4454.535666152454
4,128,128,128,128,3,3,2,2,1,1,1,4,765,0.0011031039928587,118.1892690833075,0.0,4467.672342684814
2,512,8,8,2048,1,1,1,1,0,0,0,1,744,6.003200387299051e-05,59.99428408116605,0.0,4475.905894603859
1,48,64,64,48,3,3,1,1,1,1,6,2,576,2.4319998705976092e-05,97.07048763577536,0.0,4421.30549840769
1,192,32,32,192,3,3,1,1,1,1,6,2,560,6.233599219864687e-05,70.43030079664332,0.0,5101.208030613533
2,1024,16,16,512,1,1,1,1,0,0,0,1,478,0.0001073280035398,127.38607249104487,0.0,5004.59375265298
2,128,128,256,128,3,3,2,2,1,1,1,4,455,0.0011047680000567,124.76444061298929,0.0,4426.7741858462605
2,256,64,128,19,1,1,1,1,0,0,0,1,430,4.59519996763708e-05,15.978569254185693,0.0,5848.423439517771
4,144,16,16,144,3,3,1,1,1,1,6,2,400,5.046400290682442e-05,69.79948862871754,0.0,3946.835536763674
4,96,64,64,48,1,1,1,1,0,0,1,1,400,3.619200194719913e-05,31.91785086212124,0.0,5584.466543046298
4,48,128,128,96,3,3,2,2,1,1,1,4,400,0.0004403839970873,77.6475672886194,0.0,4198.3851462102075
1,64,64,64,256,1,1,1,1,0,0,1,1,391,2.950400324489528e-05,118.99200540479676,0.0,4584.676285358107
4,192,32,32,96,1,1,1,1,0,0,0,1,350,2.8959998374113428e-05,46.69799028704544,0.0,5227.492006191611
2,256,12,12,1024,1,1,1,1,0,0,0,1,325,3.360000388478056e-05,110.75262368815592,0.0,4502.673765122038
8,36,28,28,36,3,3,1,1,1,1,6,2,320,3.625599643647793e-05,155.6267847260653,0.0,4964.12405366741
8,18,56,56,18,3,3,1,1,1,1,6,2,320,3.0719998060983945e-05,88.29622679445077,0.0,5489.450346488684
2,512,97,97,19,1,1,1,1,0,0,0,1,315,0.0001072640022559,16.007670133339744,0.0,5761.194743840624
2,256,97,97,19,1,1,1,1,0,0,0,1,315,5.839999709423744e-05,16.008969715623632,0.0,5293.8902291573295
1,128,32,32,512,1,1,1,1,0,0,1,1,312,2.8000001298683108e-05,166.5620253164557,0.0,4812.214633944935
2,32,128,128,32,3,3,2,2,1,1,0,1,312,3.8048001290317786e-05,35.560049351509136,0.0,3975.4279560143664
2,96,64,64,48,1,1,1,1,0,0,0,1,280,2.2048002275056757e-05,31.714630031332852,0.0,4583.477030675327
2,64,64,64,128,3,3,2,2,1,1,0,1,273,6.406399903365958e-05,125.20381760339343,0.0,4717.97010113582
1,64,96,72,64,3,3,1,1,1,1,6,2,272,4.854400000895492e-05,120.11383144190333,0.0,5497.840473606774
4,192,14,14,192,3,3,1,1,1,1,6,2,260,6.214399806030613e-05,73.42795495522124,0.0,5116.968233865729
4,18,64,64,72,3,3,2,2,1,1,0,1,250,2.5343998051802574e-05,105.98258375166479,0.0,5224.727674352943
2,256,13,19,256,3,3,1,1,1,1,6,2,248,8.160000551469291e-05,59.72810495206516,0.0,5199.108668241573
2,1024,16,16,2048,1,1,2,2,0,0,0,1,248,0.0001123199967794,56.784194857916106,0.0,4782.167658488685
2,3,256,256,64,7,7,2,2,3,3,1,6,248,0.0003058560063875,507.76532043530835,0.0,4393.4077341530265
2,48,128,128,96,3,3,2,2,1,1,0,1,245,0.0001573439990335,139.71622980888705,0.0,5762.889602208109
2,144,16,32,144,3,3,1,1,1,1,6,2,240,5.100800193612212e-05,69.7807076550518,0.0,3904.742637232226
1,256,20,20,256,3,3,1,1,1,1,6,2,240,7.948799970596198e-05,60.55416095733991,0.0,5337.249617166795
2,32,64,64,128,3,3,2,2,1,1,0,1,234,3.747200419758661e-05,124.07559848803024,0.0,4036.5358415961573
2,128,64,64,128,3,3,2,2,1,1,0,1,230,0.0001219519996784,125.71611185086552,0.0,4954.752046653178
1,64,64,48,256,1,1,1,1,0,0,0,1,227,2.2143995771951804e-05,115.68763684133702,0.0,4581.365036589242
1,1024,24,18,512,1,1,1,1,0,0,0,1,208,0.0001069119974271,120.8327245203541,0.0,4395.982147096887
1,256,64,64,64,1,1,1,1,0,0,0,1,206,3.388800000012534e-05,31.397525551371704,0.0,3968.362606217617
32,513,4,4,512,3,3,1,1,1,1,0,1,200,0.0004917119964659,230.28328976961888,0.0,4930.873912831498
2,96,64,128,48,1,1,1,1,0,0,1,1,200,3.59359977283735e-05,31.916560548177795,0.0,5624.24968767238
2,48,128,256,96,3,3,2,2,1,1,1,4,200,0.0004362239932256,129.3923216494101,0.0,4205.971896303128
2,64,96,72,64,1,1,1,1,0,0,1,1,190,2.3711998043187558e-05,31.875308333035427,0.0,4813.214972105219
8,104,14,14,104,3,3,1,1,1,1,6,2,175,3.945599772441363e-05,118.8624314140279,0.0,5833.031966584755
2,256,32,24,256,1,1,1,1,0,0,0,1,175,3.484800064638736e-05,108.60285300806285,0.0,5788.561876100401
2,192,32,64,96,1,1,1,1,0,0,0,1,175,2.899199576961038e-05,46.69983416252073,0.0,5221.722616236243
2,256,13,17,256,3,3,1,1,1,1,6,2,169,8.137600524135721e-05,60.1803359055833,0.0,5213.420033850316
4,144,15,15,144,3,3,1,1,1,1,6,2,160,5.008000003818447e-05,71.60791532443626,0.0,3977.09903850113
2,128,20,20,512,1,1,1,1,0,0,0,1,160,2.2816001628982973e-05,151.65037801954637,0.0,4613.744411127671
4,96,60,60,48,1,1,1,1,0,0,1,1,160,3.2928003246449456e-05,31.886588700227467,0.0,5394.7516547075875
1,96,80,80,48,1,1,1,1,0,0,0,1,160,1.8719996081563397e-05,31.60159852443898,0.0,4217.4367802221495
4,64,32,32,64,3,3,1,1,1,1,6,2,150,3.039999707384128e-05,94.85178556208983,0.0,4685.878345777099
4,48,64,64,48,3,3,2,2,1,1,0,1,150,5.123199742228883e-05,69.70277078085643,0.0,4424.754751048949
2,18,64,128,72,3,3,2,2,1,1,0,1,150,2.5343999023638827e-05,105.98258375166479,0.0,5224.727474006512
4,192,30,30,96,1,1,1,1,0,0,0,1,140,2.972800226812609e-05,46.71415149210326,0.0,4495.62075495712
3,512,4,4,512,3,3,1,1,1,1,6,2,130,0.0001526719983803,32.21196145453141,0.0,5593.903224300755
2,128,20,20,128,3,3,1,1,1,1,6,2,130,4.543999710555322e-05,101.49724501040774,0.0,4670.017198880199
4,64,16,16,216,3,3,1,1,1,1,6,2,125,3.0048000311328502e-05,72.82208497656076,0.0,4168.928604302905
2,64,128,128,64,1,1,1,1,0,0,1,2,124,4.678399999446421e-05,32.09816845366461,0.0,5782.588235978352
8,144,7,7,144,3,3,1,1,1,1,6,2,120,4.899200291105536e-05,80.0185128046899,0.0,4065.421051709141
4,128,14,14,32,3,3,1,1,1,1,7,4,120,5.840000324714006e-05,44.159988448487475,0.0,5362.498331972891
2,64,40,40,256,1,1,1,1,0,0,0,1,120,2.3967999348841536e-05,116.41285956006769,0.0,4409.078891480684
4,36,60,60,72,3,3,2,2,1,1,0,1,120,4.380800032334538e-05,39.59401120398364,0.0,5204.081773130118
2,256,96,72,17,1,1,1,1,0,0,0,1,120,4.006399838279737e-05,15.971830985915492,0.0,5659.131218848889
2,128,104,104,19,1,1,1,1,0,0,0,1,120,3.40160022693421e-05,15.990907833782757,0.0,5221.670394821365
1,128,32,24,512,1,1,1,1,0,0,0,1,116,2.182399707379697e-05,148.06901725431356,0.0,4630.522615004093
1,1024,32,32,256,1,1,1,1,0,0,0,1,115,0.0001095359971055,101.996791599825,0.0,4903.712662447016
1,512,12,9,2048,1,1,1,1,0,0,0,1,114,6.147200161212669e-05,60.52657380972979,0.0,4370.390307040231
1,32,128,128,64,3,3,2,2,1,1,0,1,112,3.7119999029619496e-05,68.96387510942515,0.0,4074.813899626077
3,384,8,8,384,3,3,1,1,1,1,6,2,110,0.0001186879937687,31.873459828247512,0.0,4050.7912614729
2,256,20,16,256,3,3,1,1,1,1,6,2,110,8.096000030897806e-05,58.50511897196922,0.0,5240.208675653292
1,32,96,112,32,3,3,1,1,1,1,6,2,110,2.2304003247270917e-05,62.56380920333137,0.0,4267.982161975685
8,52,28,28,52,3,3,1,1,1,1,6,2,105,4.5695994166104057e-05,149.12648070309515,0.0,5465.883050757024
4,18,60,60,72,3,3,2,2,1,1,0,1,100,2.5919999351675337e-05,105.71327699965273,0.0,4509.91122391538
2,64,64,48,104,1,1,1,1,0,0,0,1,100,2.220800162770728e-05,62.31194394142194,0.0,4561.521279501919
4,36,64,64,36,3,3,2,2,1,1,0,1,100,3.993600290205658e-05,70.88244596731681,0.0,4309.743276564532
2,104,64,48,64,1,1,1,1,0,0,0,1,100,2.0032003258548817e-05,31.547169811320753,0.0,4102.542463641429
2,384,12,12,384,3,3,1,1,1,1,6,2,99,0.0001200639990219,41.897245424446645,0.0,5315.411557161214
2,128,32,24,208,1,1,1,1,0,0,0,1,95,2.1247997074572847e-05,96.59076923076923,0.0,4160.3861149711265
2,256,48,36,256,3,3,2,2,1,1,0,1,92,0.0002330879987142,172.17986855759253,0.0,4373.614521655313
2,64,40,40,64,3,3,1,1,1,1,6,2,90,2.8735996765492334e-05,105.12351400362684,0.0,4647.9114363065555
1,16,192,224,16,3,3,1,1,1,1,6,2,90,3.654399770136418e-05,69.61447196282762,0.0,5405.05813332586
64,128,8,8,128,3,3,1,1,1,1,7,4,88,6.40639977355985e-05,23.931184461916377,0.0,5430.72946268344
2,256,64,48,17,3,3,1,1,1,1,6,2,85,8.054399901965666e-05,59.989565280843536,0.0,5225.980198689596
2,128,24,24,512,1,1,1,1,0,0,1,2,80,3.571199513222145e-05,172.33061699650756,0.0,4244.645739863226
32,64,32,24,32,1,1,1,1,0,0,0,1,80,2.384000260538598e-05,16.045997489573633,0.0,4255.441145676732
1,48,128,128,48,3,3,2,2,1,1,0,1,80,5.158400096626784e-05,69.73021497755728,0.0,4394.560711726065
1,512,32,32,256,1,1,1,1,0,0,0,1,78,5.728000257832505e-05,101.6315662067296,0.0,4690.949509518285
1,512,32,32,256,1,1,1,1,0,0,0,1,78,5.744000258065005e-05,101.62664601084431,0.0,4677.88279818979
48,256,28,28,256,3,3,2,2,1,1,1,4,75,0.0023017920002849,127.83882657311736,0.0,4855.362388355119
2,48,64,128,48,3,3,2,2,1,1,0,1,75,5.1231996133241714e-05,69.73021497755728,0.0,4424.754862380104
2,256,64,48,32,3,3,1,1,1,1,6,2,74,8.095999611749578e-05,58.83154429655074,0.0,5199.127522055762
2,64,256,256,64,3,3,2,2,1,1,1,4,74,0.0005796479954531,39.02383197320935,0.0,4240.719035142233
2,256,19,13,256,3,3,1,1,1,1,6,2,72,8.067200258990286e-05,59.73671689135607,0.0,5258.916134221515
2,2048,16,16,512,1,1,1,1,0,0,0,1,70,0.0002075519967851,127.51563046154314,0.0,5174.626043766889
1,128,46,46,128,11,11,1,1,5,5,0,1,70,0.0015565759971135,940.8508287292817,0.0,5461.395072109756
1,1024,26,34,256,1,1,1,1,0,0,0,1,69,0.0001118400028962,100.17416925847111,0.0,4202.327788172553
1,512,32,32,1024,1,1,2,2,0,0,0,1,67,5.881600257964659e-05,84.8093083387201,0.0,4568.443760456842
2,128,46,46,128,1,1,1,1,0,0,0,1,65,3.027200390654608e-05,62.07184609273026,0.0,4624.811242500058
2,3,512,1024,64,3,3,2,2,1,1,1,4,65,0.0002793600028979,13.444577445675622,0.0,3926.623556060415
16,1024,8,8,256,1,1,1,1,0,0,0,1,60,0.0001061759961383,102.01414853531057,0.0,5058.893493218138
32,128,16,12,64,1,1,1,1,0,0,0,1,60,2.3487998375334272e-05,31.565008795778027,0.0,4302.474412043713
2,320,16,12,1280,1,1,1,1,0,0,1,1,60,5.468800323092105e-05,146.34877222189192,0.0,5761.123123651733
1,1024,24,40,256,1,1,1,1,0,0,0,1,60,0.0001080320028931,100.651895819475,0.0,4661.232102660225
4,48,30,30,384,3,3,2,2,1,1,0,1,60,5.289600129062287e-05,223.840490797546,0.0,5827.1650120865015
2,64,48,48,256,1,1,1,1,0,0,1,1,60,2.7999997071913417e-05,120.05089366858527,0.0,5434.807425485239
4,48,60,60,48,3,3,2,2,1,1,0,1,60,5.059200032217643e-05,69.71338119231284,0.0,3955.6280583015077
2,36,64,128,36,3,3,2,2,1,1,0,1,60,4.140800418983491e-05,70.86376811594202,0.0,4156.537446502954
4,64,64,64,2,1,1,1,1,0,0,0,1,60,1.686399836939274e-05,15.917943738051164,0.0,3981.359018740093
2,32,64,128,192,1,1,1,1,0,0,1,1,60,4.329599643719537e-05,95.35816618911174,0.0,4722.661142505521
4,32,64,64,192,1,1,1,1,0,0,1,1,60,4.399999935280344e-05,95.19337345807759,0.0,4647.098250172409
2,96,92,124,128,3,3,2,2,1,1,0,1,60,0.0002179840012885,138.01061515222904,0.0,5847.906013583443
2,96,92,124,128,1,1,2,2,0,0,1,1,60,2.9983998375693702e-05,29.01674628589427,0.0,4719.231845833711
1,32,94,94,1,3,3,1,1,0,0,6,2,60,2.0512000331100926e-05,65.8255033557047,0.0,3978.283867140529
2,512,97,97,1,1,1,1,1,0,0,0,1,60,0.000106239998712,16.005423387096773,0.0,5813.536233883985
1,32,100,100,32,3,3,1,1,0,0,6,2,60,2.2464004237472725e-05,72.3578228848572,0.0,4590.494860572616
2,128,150,25,64,1,1,1,1,0,0,0,1,60,2.937600032446104e-05,31.748915757655407,0.0,4210.501042819188
2,64,184,248,96,3,3,2,2,1,1,1,4,60,0.0006454399967641,127.30528313824739,0.0,5267.068345692406
2,3,368,496,64,7,7,2,2,3,3,1,6,60,0.0003575040048557,165.34458236806012,0.0,5136.3379180638085
2,32,416,416,32,3,3,2,2,1,1,1,4,60,0.0003471039919008,32.52604975395701,0.0,4750.644528661208
2,256,13,20,256,3,3,1,1,1,1,6,2,58,8.057600457498244e-05,59.505062836624774,0.0,5265.181591440214
1,128,64,64,256,4,4,2,2,1,1,0,1,50,0.0002173119987145,254.7022432686762,0.0,4942.2212043201735
1,128,64,64,256,4,4,2,2,1,1,0,1,50,0.0002178879974286,254.6635911132694,0.0,4929.156175075415
4,64,64,64,64,1,1,1,1,0,0,1,1,50,2.883199706803779e-05,31.95258972575817,0.0,4691.534328364365
4,3,128,128,64,3,3,1,1,1,1,1,1,50,5.206400258816071e-05,332.02182385035076,0.0,5236.434896421038
4,256,128,128,96,3,3,2,2,1,1,1,4,50,0.0021238400018939,113.21190231793436,0.0,4639.705887078529
1,16,192,224,32,3,3,2,2,1,1,0,1,50,2.383999999995089e-05,35.601833180568285,0.0,4170.910067122685
4,48,224,224,48,3,3,2,2,1,1,1,4,50,0.0005099839984113,33.22803181482556,0.0,5545.772496412767
2,1024,8,8,2048,1,1,1,1,0,0,0,1,48,0.0001119680035423,60.11362757316601,0.0,4797.201334371193
2,256,100,152,256,3,3,2,2,1,1,1,4,47,0.0021367999984243,124.78025909932141,0.0,4240.75357856709
1,32,104,104,3,3,3,1,1,0,0,6,2,46,2.1887996434179623e-05,68.93402926328399,0.0,4711.299013141723
1,32,106,106,32,3,3,1,1,0,0,6,2,46,2.195199345773668e-05,65.13842173350582,0.0,4697.564082211242
1,32,108,108,32,3,3,1,1,0,0,6,2,46,2.201599641706789e-05,67.78934208470073,0.0,5044.000820871753
1,32,110,110,32,3,3,1,1,0,0,6,2,46,2.275199996970317e-05,65.54113469819445,0.0,4880.832636597826
2,64,48,48,64,3,3,1,1,1,1,6,2,45,2.9343995448618104e-05,98.17850980392157,0.0,5460.310552479505
2,256,38,50,18,3,3,1,1,1,1,6,2,44,7.71200025907405e-05,75.86891054030116,0.0,4549.364162523057
2,64,32,32,384,1,1,1,1,0,0,0,1,40,2.185599967446309e-05,157.35080405002978,0.0,4641.733597687391
2,2,46,62,128,7,7,1,1,3,3,0,1,40,3.036799772491157e-05,1298.403470715835,0.0,5045.850746830765
2,256,46,62,2,3,3,1,1,1,1,6,2,40,7.647999576614165e-05,65.5082372158808,0.0,5503.6789657661775
8,18,56,56,36,3,3,2,2,1,1,0,1,40,2.5183997403280555e-05,72.94125777470629,0.0,5364.473234197584
2,192,64,128,32,1,1,1,1,0,0,0,1,40,3.90720022645023e-05,15.981190968421906,0.0,5166.125826712126
4,192,64,64,32,1,1,1,1,0,0,0,1,40,3.81119983794109e-05,15.982000790505822,0.0,5296.25547289709
2,256,75,25,256,9,1,1,1,4,0,5,13,40,0.0003448959928177,31.28050741468644,0.0,5198.055406076015
2,128,105,105,128,3,3,2,2,1,1,0,1,40,0.0002859200041876,139.47618587160892,0.0,5811.637743645725
2,64,105,105,64,1,1,1,1,0,0,1,1,40,3.641599610162169e-05,32.073170731707314,0.0,5005.782609688994
4,24,128,128,144,1,1,1,1,0,0,1,1,40,0.0001020479987108,20.659449925477436,0.0,5024.632236572553
4,64,240,240,64,3,3,2,2,1,1,1,4,40,0.0007602560034751,32.57368683899314,0.0,5699.388811392549
2,64,300,25,128,1,1,1,1,0,0,1,1,40,4.336000388851624e-05,62.782501540357366,0.0,5715.199487462038
1,1024,24,18,2048,1,1,2,2,0,0,0,1,38,0.0001143039980688,53.798730687864605,0.0,4698.804110742673
1,512,48,36,1024,1,1,2,2,0,0,1,2,38,8.361600095814328e-05,104.6096366328739,0.0,5623.378427717157
1,256,24,24,256,3,3,1,1,1,1,6,2,36,8.051199870345327e-05,59.0386889918062,0.0,5269.3673344592235
2,256,13,18,256,3,3,1,1,1,1,6,2,35,8.24959986985619e-05,59.94848791781218,0.0,5142.6408879561295
4,512,16,16,256,1,1,1,1,0,0,0,1,35,5.747200032255155e-05,101.60205217559654,0.0,4675.278370197344
2,512,32,32,512,3,3,2,2,1,1,0,1,35,0.0004778560028934,176.96252894467935,0.0,5056.2956902709475
2,128,32,24,256,1,1,1,1,0,0,0,1,35,2.1312000980691204e-05,107.56185286103542,0.0,4741.76554756908
2,512,32,32,512,3,3,2,2,1,1,0,1,35,0.0004791679993567,176.7504330645992,0.0,5042.451188818553
8,64,56,56,16,1,1,1,1,0,0,0,1,35,2.0320001630004656e-05,15.998094406288459,0.0,5076.862584876493
8,16,56,56,16,3,3,1,1,1,1,6,2,35,2.7871999671294825e-05,68.11924939467312,0.0,4134.392700882472
2,80,64,48,80,1,1,1,1,0,0,0,1,35,2.399999577892416e-05,47.0851334180432,0.0,3952.6406951831727
4,48,112,112,192,3,3,2,2,1,1,1,4,35,0.0004970239980669,194.1275698658045,0.0,5644.097884429334
16,3,128,128,64,3,3,1,1,1,1,1,6,35,0.0002864319948582,16.082729123639613,0.0,3925.3143370265234
4,64,128,128,128,3,3,2,2,1,1,1,4,35,0.0005785920058431,119.12190897957669,0.0,4260.691732869365
