Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,gemmAlgoMin,kernel_nums,time,ai,tc_perf,perf,Achieved Occupancy,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum
128,32,512,512,32,1,1,1,1,0,0,10.444800,10.154325,16.238592,NOT SUPPORT!,NOT SUPPORT!,22.577721,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0069501119976194,8.13973103703097,0.0,10196.520632800426,94.25,78.36,65.8,82.8,99.35,36.52,593030.0
128,32,640,640,32,1,1,1,1,0,0,17.643406,17.638515,27.428181,NOT SUPPORT!,NOT SUPPORT!,40.919498,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0109180159944943,8.133766238992491,0.0,10141.91824373937,94.11,82.59,68.7,87.64,107.1,36.67,929359.0
128,64,48,48,64,1,1,1,1,0,0,0.286606,0.310386,0.405959,NOT SUPPORT!,1.418354,0.736256,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0002863360038673,13.416366610550211,1384.253892792645,10060.559542260831,47.42,77.1,77.1,73.02,80.74,49.85,99433.0
128,64,97,97,64,1,1,1,1,0,0,0.945835,0.999765,1.397646,NOT SUPPORT!,7.315569,3.332665,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0012062720041869,12.86012374427601,1341.8607763271993,9752.452427949464,48.94,75.71,75.71,88.53,78.15,48.33,480855.0
128,64,384,384,64,1,1,1,1,0,0,14.870300,15.574812,325.455536,NOT SUPPORT!,NOT SUPPORT!,39.286442,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0176816320003053,12.531630111177162,1298.0267594984282,10273.198629451374,37.01,77.33,77.33,76.28,80.9,49.41,7343352.0
128,96,16,16,96,1,1,1,1,0,0,0.066560,0.066901,0.139264,NOT SUPPORT!,0.201956,0.258958,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001487679993546,129.0282516472606,197.35513099169847,11069.50832937366,22.49,37.28,37.28,19.43,77.42,31.23,41294.0
128,96,24,24,96,1,1,1,1,0,0,0.157468,0.148025,0.230514,NOT SUPPORT!,0.559332,0.379449,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0001222399934488,18.69364681608911,0.0,11232.905314046213,33.39,47.31,46.760000000000005,42.5,74.10000000000001,29.71,7134.0
128,128,16,16,128,1,1,1,1,0,0,0.110023,0.187620,0.205369,NOT SUPPORT!,0.262827,0.341333,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001989759961486,126.95531098635777,189.71502457918768,11027.185803665285,22.5,37.54,37.54,19.3,76.08,30.49,71154.0
128,256,8,8,256,1,1,1,1,0,0,0.105358,0.117874,0.223346,NOT SUPPORT!,0.731819,0.536804,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001257600029255,131.38797873790378,1117.280381133876,9811.639466412602,28.94,69.19,69.19,26.22,74.62,48.32,0.0
128,256,24,24,256,1,1,1,1,0,0,0.858112,0.886443,1.039132,NOT SUPPORT!,3.045718,1.771520,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0009391679961388,46.840651691671425,341.64734884405,10694.064441390594,35.85,56.94,56.94,25.73,74.4,45.36,302035.0
128,384,8,8,384,1,1,1,1,0,0,0.213333,0.270336,0.375012,NOT SUPPORT!,1.520071,1.067008,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0002667519967837,179.91099284882753,1167.4779411399327,10382.003963950183,31.89,71.93,71.93,24.73,77.73,50.73,701.0
128,384,48,48,384,1,1,1,1,0,0,8.751331,7.091541,5.797319,NOT SUPPORT!,25.466423,11.879879,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0079089280022787,32.380758465325826,14.318780998811949,11027.25121671005,127.9,123.83,83.46000000000001,86.41,136.31,51.7,2374856.0
128,384,64,64,384,1,1,1,1,0,0,15.344753,12.087070,10.206436,NOT SUPPORT!,25.854637,15.889750,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0139201600002843,32.24871679566089,14.462951000267825,11138.28013908126,131.06,126.16,84.4,88.00999999999999,138.16,52.14,4969106.0
128,384,96,96,384,1,1,1,1,0,0,29.324398,27.001514,22.876957,NOT SUPPORT!,127.901245,35.978924,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0311829440022974,32.160071847855015,14.52668586925681,11187.3639550614,133.42000000000002,128.14999999999998,84.99,89.63,139.78,52.2,9450610.0
128,384,97,97,384,1,1,1,1,0,0,31.173746,28.321907,24.144440,NOT SUPPORT!,127.988960,52.734871,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0328323520020185,32.13263590369769,14.0858372854789,10847.855439479437,133.5,124.73,82.91,92.72,135.70999999999998,50.56,9435943.0
128,384,128,128,384,1,1,1,1,0,0,50.591057,47.750599,40.601715,NOT SUPPORT!,128.652969,63.548523,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0553086400032792,32.12846613337245,14.560227262001996,11213.195020149287,134.18,128.86,85.28,90.33,140.32,52.330000000000005,19481176.0
128,512,7,7,512,1,1,1,1,0,0,0.265785,0.343268,0.438841,NOT SUPPORT!,2.686635,1.527922,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0003589119996792,211.04230526376213,1172.085593059037,10489.49501650831,31.7,75.7,75.7,33.9,78.4,51.37,3094.0
128,512,8,8,512,1,1,1,1,0,0,0.343950,0.381497,0.489700,NOT SUPPORT!,2.690503,1.776754,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0004651519987159,158.16240963061773,1181.2350060127094,10571.377024230156,32.97,72.98,72.98,23.98,78.86,51.75,48587.0
128,512,15,15,512,1,1,1,1,0,0,1.092836,1.094770,1.192050,NOT SUPPORT!,2.742841,3.190784,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0013673920025776,80.81436581524308,177.9317120045775,11253.506800531932,23.58,40.48,40.48,23.52,76.66,29.66,95174.0
128,512,48,48,512,1,1,1,1,0,0,11.859855,11.192434,9.861006,NOT SUPPORT!,43.680996,20.182016,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0139080320003126,36.837337916526856,10.85667217307281,11140.302733594339,125.22,121.22,81.7,81.85,133.64,50.99,3855435.0
128,640,4,4,640,1,1,1,1,0,0,0.168732,0.243940,0.229945,NOT SUPPORT!,4.082346,1.365788,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001868160003224,274.7984166544495,1143.6245269746462,10274.203476616547,25.52,74.99,74.99,29.97,76.69,50.35,0.0
128,640,7,7,640,1,1,1,1,0,0,0.467513,0.477753,0.573326,NOT SUPPORT!,4.098730,2.368284,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0005531520041829,202.69239596758533,1182.84853901326,10626.587909923574,32.87,76.54,76.54,32.86,79.23,52.13,73008.0
128,640,8,8,640,1,1,1,1,0,0,0.500964,0.523150,0.622933,NOT SUPPORT!,4.098504,2.670819,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0006950719964668,118.74611476922225,1229.4977273491972,11045.679352680863,33.72,75.96,75.96,24.69,82.21,54.05,58292.0
128,640,97,97,640,1,1,1,1,0,0,73.657799,69.080971,61.925034,NOT SUPPORT!,NOT SUPPORT!,131.106476,NOT SUPPORT!,NOT SUPPORT!,2,2,2,0.0844914879964974,40.078206148138214,9.122638247677125,11696.362563303037,134.29,126.9,84.83999999999999,88.52000000000001,138.82999999999998,52.63,19497406.0
128,768,7,7,768,1,1,1,1,0,0,0.567751,0.628964,0.718734,NOT SUPPORT!,5.776270,3.278279,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.000767808002569,153.13696297377513,1223.345832365936,11018.738647803697,33.72,78.98,78.98,33.41,81.87,53.93,81533.0
128,2048,4,4,2048,1,1,1,1,0,0,1.348494,1.184768,1.269191,NOT SUPPORT!,40.039078,12.904449,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0015728959978768,308.68257847477037,19.332940029758927,10946.779906136326,50.97,92.89,92.1,26.49,77.36,67.92999999999999,8658047.0
128,4096,4,4,4096,1,1,1,1,0,0,4.367701,4.324466,4.330496,NOT SUPPORT!,NOT SUPPORT!,50.180325,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0060138880060454,54.813660739854754,10.112826833300508,11439.526460559873,54.72,97.02,96.05,33.58,82.17999999999999,71.06,34677671.0
